DistAlong,Variant,X,Y,Z,RefDir_dx,RefDir_dy,RefDir_dz,Y_dx,Y_dy,Y_dz,Axis_dx,Axis_dy,Axis_dz
4100.000000,OffsetVertical+2.5,3710.744891,2269.032464,116.499875,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4100.000000,OffsetVertical-2.5,3710.733665,2268.983743,111.500125,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4100.000000,PlacementRelTo+2.5,3710.739278,2269.008104,116.500000,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4100.000000,PlacementRelTo-2.5,3710.739278,2269.008104,111.500000,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4200.000000,OffsetVertical+2.5,3733.198060,2366.479143,115.499875,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4200.000000,OffsetVertical-2.5,3733.186834,2366.430422,110.500125,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4200.000000,PlacementRelTo+2.5,3733.192447,2366.454782,115.500000,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4200.000000,PlacementRelTo-2.5,3733.192447,2366.454782,110.500000,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4300.000000,OffsetVertical+2.5,3755.651229,2463.925822,114.499875,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4300.000000,OffsetVertical-2.5,3755.640003,2463.877101,109.500125,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4300.000000,PlacementRelTo+2.5,3755.645616,2463.901461,114.500000,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4300.000000,PlacementRelTo-2.5,3755.645616,2463.901461,109.500000,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4400.000000,OffsetVertical+2.5,3778.104397,2561.372501,113.499875,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4400.000000,OffsetVertical-2.5,3778.093171,2561.323780,108.500125,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4400.000000,PlacementRelTo+2.5,3778.098784,2561.348140,113.500000,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4400.000000,PlacementRelTo-2.5,3778.098784,2561.348140,108.500000,0.224520,0.974418,-0.009999,-0.974467,0.224532,0.000000,0.002245,0.009744,0.999950
4500.000000,OffsetVertical+2.5,3800.556163,2658.813090,112.624930,0.224525,0.974439,-0.007500,-0.974467,0.224532,0.000000,0.001684,0.007308,0.999972
4500.000000,OffsetVertical-2.5,3800.547743,2658.776548,107.625071,0.224525,0.974439,-0.007500,-0.974467,0.224532,0.000000,0.001684,0.007308,0.999972
4500.000000,PlacementRelTo+2.5,3800.551953,2658.794819,112.625000,0.224525,0.974439,-0.007500,-0.974467,0.224532,0.000000,0.001684,0.007308,0.999972
4500.000000,PlacementRelTo-2.5,3800.551953,2658.794819,107.625000,0.224525,0.974439,-0.007500,-0.974467,0.224532,0.000000,0.001684,0.007308,0.999972
4600.000000,OffsetVertical+2.5,3823.007929,2756.253678,111.999969,0.224529,0.974455,-0.005000,-0.974467,0.224532,0.000000,0.001123,0.004872,0.999988
4600.000000,OffsetVertical-2.5,3823.002315,2756.229317,107.000031,0.224529,0.974455,-0.005000,-0.974467,0.224532,0.000000,0.001123,0.004872,0.999988
4600.000000,PlacementRelTo+2.5,3823.005122,2756.241498,112.000000,0.224529,0.974455,-0.005000,-0.974467,0.224532,0.000000,0.001123,0.004872,0.999988
4600.000000,PlacementRelTo-2.5,3823.005122,2756.241498,107.000000,0.224529,0.974455,-0.005000,-0.974467,0.224532,0.000000,0.001123,0.004872,0.999988
4700.000000,OffsetVertical+2.5,3845.459694,2853.694267,111.624992,0.224531,0.974464,-0.002500,-0.974467,0.224532,0.000000,0.000561,0.002436,0.999997
4700.000000,OffsetVertical-2.5,3845.456887,2853.682086,106.625008,0.224531,0.974464,-0.002500,-0.974467,0.224532,0.000000,0.000561,0.002436,0.999997
4700.000000,PlacementRelTo+2.5,3845.458291,2853.688177,111.625000,0.224531,0.974464,-0.002500,-0.974467,0.224532,0.000000,0.000561,0.002436,0.999997
4700.000000,PlacementRelTo-2.5,3845.458291,2853.688177,106.625000,0.224531,0.974464,-0.002500,-0.974467,0.224532,0.000000,0.000561,0.002436,0.999997
4800.000000,OffsetVertical+2.5,3867.911459,2951.134855,111.500000,0.224532,0.974467,0.000000,-0.974467,0.224532,0.000000,-0.000000,-0.000000,1.000000
4800.000000,OffsetVertical-2.5,3867.911459,2951.134855,106.500000,0.224532,0.974467,0.000000,-0.974467,0.224532,0.000000,-0.000000,-0.000000,1.000000
4800.000000,PlacementRelTo+2.5,3867.911459,2951.134855,111.500000,0.224532,0.974467,0.000000,-0.974467,0.224532,0.000000,-0.000000,-0.000000,1.000000
4800.000000,PlacementRelTo-2.5,3867.911459,2951.134855,106.500000,0.224532,0.974467,0.000000,-0.974467,0.224532,0.000000,-0.000000,-0.000000,1.000000
4900.000000,OffsetVertical+2.5,3890.363225,3048.575444,111.624992,0.224531,0.974464,0.002500,-0.974467,0.224532,0.000000,-0.000561,-0.002436,0.999997
4900.000000,OffsetVertical-2.5,3890.366031,3048.587625,106.625008,0.224531,0.974464,0.002500,-0.974467,0.224532,0.000000,-0.000561,-0.002436,0.999997
4900.000000,PlacementRelTo+2.5,3890.364628,3048.581534,111.625000,0.224531,0.974464,0.002500,-0.974467,0.224532,0.000000,-0.000561,-0.002436,0.999997
4900.000000,PlacementRelTo-2.5,3890.364628,3048.581534,106.625000,0.224531,0.974464,0.002500,-0.974467,0.224532,0.000000,-0.000561,-0.002436,0.999997
5000.000000,OffsetVertical+2.5,3912.814990,3146.016032,111.999969,0.224529,0.974455,0.005000,-0.974467,0.224532,-0.000000,-0.001123,-0.004872,0.999988
5000.000000,OffsetVertical-2.5,3912.820604,3146.040394,107.000032,0.224529,0.974455,0.005000,-0.974467,0.224532,-0.000000,-0.001123,-0.004872,0.999988
5000.000000,PlacementRelTo+2.5,3912.817797,3146.028213,112.000000,0.224529,0.974455,0.005000,-0.974467,0.224532,-0.000000,-0.001123,-0.004872,0.999988
5000.000000,PlacementRelTo-2.5,3912.817797,3146.028213,107.000000,0.224529,0.974455,0.005000,-0.974467,0.224532,-0.000000,-0.001123,-0.004872,0.999988
5100.000000,OffsetVertical+2.5,3935.266756,3243.456621,112.624930,0.224525,0.974439,0.007500,-0.974467,0.224532,0.000000,-0.001684,-0.007308,0.999972
5100.000000,OffsetVertical-2.5,3935.275176,3243.493163,107.625071,0.224525,0.974439,0.007500,-0.974467,0.224532,0.000000,-0.001684,-0.007308,0.999972
5100.000000,PlacementRelTo+2.5,3935.270966,3243.474892,112.625000,0.224525,0.974439,0.007500,-0.974467,0.224532,0.000000,-0.001684,-0.007308,0.999972
5100.000000,PlacementRelTo-2.5,3935.270966,3243.474892,107.625000,0.224525,0.974439,0.007500,-0.974467,0.224532,0.000000,-0.001684,-0.007308,0.999972
5200.000000,OffsetVertical+2.5,3957.718521,3340.897210,113.499875,0.224520,0.974418,0.010000,-0.974467,0.224532,0.000000,-0.002245,-0.009744,0.999950
5200.000000,OffsetVertical-2.5,3957.729747,3340.945931,108.500125,0.224520,0.974418,0.010000,-0.974467,0.224532,0.000000,-0.002245,-0.009744,0.999950
5200.000000,PlacementRelTo+2.5,3957.724134,3340.921571,113.500000,0.224520,0.974418,0.010000,-0.974467,0.224532,0.000000,-0.002245,-0.009744,0.999950
5200.000000,PlacementRelTo-2.5,3957.724134,3340.921571,108.500000,0.224520,0.974418,0.010000,-0.974467,0.224532,0.000000,-0.002245,-0.009744,0.999950
5300.000000,OffsetVertical+2.5,3980.170287,3438.337800,114.624805,0.224514,0.974391,0.012499,-0.974467,0.224532,-0.000000,-0.002806,-0.012180,0.999922
5300.000000,OffsetVertical-2.5,3980.184319,3438.398699,109.625196,0.224514,0.974391,0.012499,-0.974467,0.224532,-0.000000,-0.002806,-0.012180,0.999922
5300.000000,PlacementRelTo+2.5,3980.177303,3438.368249,114.625000,0.224514,0.974391,0.012499,-0.974467,0.224532,-0.000000,-0.002806,-0.012180,0.999922
5300.000000,PlacementRelTo-2.5,3980.177303,3438.368249,109.625000,0.224514,0.974391,0.012499,-0.974467,0.224532,-0.000000,-0.002806,-0.012180,0.999922
5400.000000,OffsetVertical+2.5,4002.622053,3535.778390,115.999719,0.224506,0.974357,0.014998,-0.974467,0.224532,0.000000,-0.003368,-0.014615,0.999888
5400.000000,OffsetVertical-2.5,4002.638891,3535.851467,111.000282,0.224506,0.974357,0.014998,-0.974467,0.224532,0.000000,-0.003368,-0.014615,0.999888
5400.000000,PlacementRelTo+2.5,4002.630472,3535.814928,116.000000,0.224506,0.974357,0.014998,-0.974467,0.224532,0.000000,-0.003368,-0.014615,0.999888
5400.000000,PlacementRelTo-2.5,4002.630472,3535.814928,111.000000,0.224506,0.974357,0.014998,-0.974467,0.224532,0.000000,-0.003368,-0.014615,0.999888
5500.000000,OffsetVertical+2.5,4025.073819,3633.218981,117.624618,0.224497,0.974318,0.017497,-0.974467,0.224532,0.000000,-0.003929,-0.017051,0.999847
5500.000000,OffsetVertical-2.5,4025.093462,3633.304233,112.625383,0.224497,0.974318,0.017497,-0.974467,0.224532,0.000000,-0.003929,-0.017051,0.999847
5500.000000,PlacementRelTo+2.5,4025.083641,3633.261607,117.625000,0.224497,0.974318,0.017497,-0.974467,0.224532,0.000000,-0.003929,-0.017051,0.999847
5500.000000,PlacementRelTo-2.5,4025.083641,3633.261607,112.625000,0.224497,0.974318,0.017497,-0.974467,0.224532,0.000000,-0.003929,-0.017051,0.999847
5600.000000,OffsetVertical+2.5,4047.525585,3730.659572,119.499501,0.224487,0.974272,0.019996,-0.974467,0.224532,0.000000,-0.004490,-0.019485,0.999800
5600.000000,OffsetVertical-2.5,4047.548034,3730.757000,114.500500,0.224487,0.974272,0.019996,-0.974467,0.224532,0.000000,-0.004490,-0.019485,0.999800
5600.000000,PlacementRelTo+2.5,4047.536809,3730.708286,119.500000,0.224487,0.974272,0.019996,-0.974467,0.224532,0.000000,-0.004490,-0.019485,0.999800
5600.000000,PlacementRelTo-2.5,4047.536809,3730.708286,114.500000,0.224487,0.974272,0.019996,-0.974467,0.224532,0.000000,-0.004490,-0.019485,0.999800
5700.000000,OffsetVertical+2.5,4069.978754,3828.106251,121.499501,0.224487,0.974272,0.019996,-0.974467,0.224532,0.000000,-0.004490,-0.019485,0.999800
5700.000000,OffsetVertical-2.5,4070.001202,3828.203678,116.500500,0.224487,0.974272,0.019996,-0.974467,0.224532,0.000000,-0.004490,-0.019485,0.999800
5700.000000,PlacementRelTo+2.5,4069.989978,3828.154965,121.500000,0.224487,0.974272,0.019996,-0.974467,0.224532,0.000000,-0.004490,-0.019485,0.999800
5700.000000,PlacementRelTo-2.5,4069.989978,3828.154965,116.500000,0.224487,0.974272,0.019996,-0.974467,0.224532,0.000000,-0.004490,-0.019485,0.999800
5800.000000,OffsetVertical+2.5,4092.965329,3925.424464,123.499501,0.253289,0.967184,0.019996,-0.967377,0.253340,-0.000000,-0.005066,-0.019344,0.999800
5800.000000,OffsetVertical-2.5,4092.990658,3925.521183,118.500500,0.253289,0.967184,0.019996,-0.967377,0.253340,-0.000000,-0.005066,-0.019344,0.999800
5800.000000,PlacementRelTo+2.5,4092.977994,3925.472824,123.500000,0.253289,0.967184,0.019996,-0.967377,0.253340,-0.000000,-0.005066,-0.019344,0.999800
5800.000000,PlacementRelTo-2.5,4092.977994,3925.472824,118.500000,0.253289,0.967184,0.019996,-0.967377,0.253340,-0.000000,-0.005066,-0.019344,0.999800
5900.000000,OffsetVertical+2.5,4122.135944,4021.047386,125.499501,0.329772,0.943849,0.019996,-0.944038,0.329837,0.000000,-0.006595,-0.018877,0.999800
5900.000000,OffsetVertical-2.5,4122.168921,4021.141771,120.500500,0.329772,0.943849,0.019996,-0.944038,0.329837,0.000000,-0.006595,-0.018877,0.999800
5900.000000,PlacementRelTo+2.5,4122.152432,4021.094578,125.500000,0.329772,0.943849,0.019996,-0.944038,0.329837,0.000000,-0.006595,-0.018877,0.999800
5900.000000,PlacementRelTo-2.5,4122.152432,4021.094578,120.500000,0.329772,0.943849,0.019996,-0.944038,0.329837,0.000000,-0.006595,-0.018877,0.999800
6000.000000,OffsetVertical+2.5,4158.854938,4114.033316,127.499501,0.404144,0.914477,0.019996,-0.914660,0.404225,0.000000,-0.008083,-0.018290,0.999800
6000.000000,OffsetVertical-2.5,4158.895352,4114.124764,122.500500,0.404144,0.914477,0.019996,-0.914660,0.404225,0.000000,-0.008083,-0.018290,0.999800
6000.000000,PlacementRelTo+2.5,4158.875145,4114.079040,127.500000,0.404144,0.914477,0.019996,-0.914660,0.404225,0.000000,-0.008083,-0.018290,0.999800
6000.000000,PlacementRelTo-2.5,4158.875145,4114.079040,122.500000,0.404144,0.914477,0.019996,-0.914660,0.404225,0.000000,-0.008083,-0.018290,0.999800
6100.000000,OffsetVertical+2.5,4202.887437,4203.787463,129.499500,0.475932,0.879255,0.019996,-0.879431,0.476027,0.000000,-0.009519,-0.017585,0.999800
6100.000000,OffsetVertical-2.5,4202.935030,4203.875389,124.500500,0.475932,0.879255,0.019996,-0.879431,0.476027,0.000000,-0.009519,-0.017585,0.999800
6100.000000,PlacementRelTo+2.5,4202.911233,4203.831426,129.500000,0.475932,0.879255,0.019996,-0.879431,0.476027,0.000000,-0.009519,-0.017585,0.999800
6100.000000,PlacementRelTo-2.5,4202.911233,4203.831426,124.500000,0.475932,0.879255,0.019996,-0.879431,0.476027,0.000000,-0.009519,-0.017585,0.999800
6200.000000,OffsetVertical+2.5,4253.951781,4289.735706,131.499500,0.544675,0.838409,0.019996,-0.838576,0.544784,0.000000,-0.010893,-0.016768,0.999800
6200.000000,OffsetVertical-2.5,4254.006249,4289.819547,126.500500,0.544675,0.838409,0.019996,-0.838576,0.544784,0.000000,-0.010893,-0.016768,0.999800
6200.000000,PlacementRelTo+2.5,4253.979015,4289.777627,131.500000,0.544675,0.838409,0.019996,-0.838576,0.544784,0.000000,-0.010893,-0.016768,0.999800
6200.000000,PlacementRelTo-2.5,4253.979015,4289.777627,126.500000,0.544675,0.838409,0.019996,-0.838576,0.544784,0.000000,-0.010893,-0.016768,0.999800
6300.000000,OffsetVertical+2.5,4311.721335,4371.328270,133.499500,0.609934,0.792200,0.019996,-0.792358,0.610056,0.000000,-0.012199,-0.015844,0.999800
6300.000000,OffsetVertical-2.5,4311.782328,4371.407490,128.500500,0.609934,0.792200,0.019996,-0.792358,0.610056,0.000000,-0.012199,-0.015844,0.999800
6300.000000,PlacementRelTo+2.5,4311.751832,4371.367880,133.500000,0.609934,0.792200,0.019996,-0.792358,0.610056,0.000000,-0.012199,-0.015844,0.999800
6300.000000,PlacementRelTo-2.5,4311.751832,4371.367880,128.500000,0.609934,0.792200,0.019996,-0.792358,0.610056,0.000000,-0.012199,-0.015844,0.999800
6400.000000,OffsetVertical+2.5,4375.826569,4448.043241,135.499500,0.671292,0.740923,0.019996,-0.741072,0.671426,0.000000,-0.013426,-0.014818,0.999800
6400.000000,OffsetVertical-2.5,4375.893699,4448.117334,130.500500,0.671292,0.740923,0.019996,-0.741072,0.671426,0.000000,-0.013426,-0.014818,0.999800
6400.000000,PlacementRelTo+2.5,4375.860134,4448.080287,135.500000,0.671292,0.740923,0.019996,-0.741072,0.671426,0.000000,-0.013426,-0.014818,0.999800
6400.000000,PlacementRelTo-2.5,4375.860134,4448.080287,130.500000,0.671292,0.740923,0.019996,-0.741072,0.671426,0.000000,-0.013426,-0.014818,0.999800
6500.000000,OffsetVertical+2.5,4445.861070,4519.393328,137.399595,0.728383,0.684934,0.017997,-0.685045,0.728501,0.000000,-0.013111,-0.012329,0.999838
6500.000000,OffsetVertical-2.5,4445.926625,4519.454972,132.400405,0.728383,0.684934,0.017997,-0.685045,0.728501,0.000000,-0.013111,-0.012329,0.999838
6500.000000,PlacementRelTo+2.5,4445.893848,4519.424150,137.400000,0.728383,0.684934,0.017997,-0.685045,0.728501,0.000000,-0.013111,-0.012329,0.999838
6500.000000,PlacementRelTo-2.5,4445.893848,4519.424150,132.400000,0.728383,0.684934,0.017997,-0.685045,0.728501,0.000000,-0.013111,-0.012329,0.999838
6600.000000,OffsetVertical+2.5,4521.373763,4584.918129,139.099680,0.780816,0.624556,0.015998,-0.624636,0.780916,0.000000,-0.012493,-0.009993,0.999872
6600.000000,OffsetVertical-2.5,4521.436228,4584.968094,134.100320,0.780816,0.624556,0.015998,-0.624636,0.780916,0.000000,-0.012493,-0.009993,0.999872
6600.000000,PlacementRelTo+2.5,4521.404996,4584.943112,139.100000,0.780816,0.624556,0.015998,-0.624636,0.780916,0.000000,-0.012493,-0.009993,0.999872
6600.000000,PlacementRelTo-2.5,4521.404996,4584.943112,134.100000,0.780816,0.624556,0.015998,-0.624636,0.780916,0.000000,-0.012493,-0.009993,0.999872
6700.000000,OffsetVertical+2.5,4601.881576,4644.198468,140.599755,0.828255,0.560176,0.013999,-0.560231,0.828336,-0.000000,-0.011596,-0.007842,0.999902
6700.000000,OffsetVertical-2.5,4601.939554,4644.237680,135.600245,0.828255,0.560176,0.013999,-0.560231,0.828336,-0.000000,-0.011596,-0.007842,0.999902
6700.000000,PlacementRelTo+2.5,4601.910565,4644.218074,140.600000,0.828255,0.560176,0.013999,-0.560231,0.828336,-0.000000,-0.011596,-0.007842,0.999902
6700.000000,PlacementRelTo-2.5,4601.910565,4644.218074,135.600000,0.828255,0.560176,0.013999,-0.560231,0.828336,-0.000000,-0.011596,-0.007842,0.999902
6800.000000,OffsetVertical+2.5,4686.869482,4696.855113,141.899820,0.870395,0.492208,0.011999,-0.492243,0.870458,0.000000,-0.010445,-0.005906,0.999928
6800.000000,OffsetVertical-2.5,4686.921706,4696.884646,136.900180,0.870395,0.492208,0.011999,-0.492243,0.870458,0.000000,-0.010445,-0.005906,0.999928
6800.000000,PlacementRelTo+2.5,4686.895594,4696.869879,141.900000,0.870395,0.492208,0.011999,-0.492243,0.870458,0.000000,-0.010445,-0.005906,0.999928
6800.000000,PlacementRelTo-2.5,4686.895594,4696.869879,136.900000,0.870395,0.492208,0.011999,-0.492243,0.870458,0.000000,-0.010445,-0.005906,0.999928
6900.000000,OffsetVertical+2.5,4775.793795,4742.551209,142.999875,0.906966,0.421085,0.009999,-0.421107,0.907011,0.000000,-0.009070,-0.004211,0.999950
6900.000000,OffsetVertical-2.5,4775.839143,4742.572264,138.000125,0.906966,0.421085,0.009999,-0.421107,0.907011,0.000000,-0.009070,-0.004211,0.999950
6900.000000,PlacementRelTo+2.5,4775.816469,4742.561736,143.000000,0.906966,0.421085,0.009999,-0.421107,0.907011,0.000000,-0.009070,-0.004211,0.999950
6900.000000,PlacementRelTo-2.5,4775.816469,4742.561736,138.000000,0.906966,0.421085,0.009999,-0.421107,0.907011,0.000000,-0.009070,-0.004211,0.999950
7000.000000,OffsetVertical+2.5,4868.085645,4780.994428,143.899920,0.937733,0.347265,0.008000,-0.347276,0.937763,0.000000,-0.007502,-0.002778,0.999968
7000.000000,OffsetVertical-2.5,4868.123154,4781.008318,138.900080,0.937733,0.347265,0.008000,-0.347276,0.937763,0.000000,-0.007502,-0.002778,0.999968
7000.000000,PlacementRelTo+2.5,4868.104400,4781.001373,143.900000,0.937733,0.347265,0.008000,-0.347276,0.937763,0.000000,-0.007502,-0.002778,0.999968
7000.000000,PlacementRelTo-2.5,4868.104400,4781.001373,138.900000,0.937733,0.347265,0.008000,-0.347276,0.937763,0.000000,-0.007502,-0.002778,0.999968
7100.000000,OffsetVertical+2.5,4963.154621,4811.938838,144.599955,0.962499,0.271220,0.006000,-0.271224,0.962516,0.000000,-0.005775,-0.001627,0.999982
7100.000000,OffsetVertical-2.5,4963.183496,4811.946975,139.600045,0.962499,0.271220,0.006000,-0.271224,0.962516,0.000000,-0.005775,-0.001627,0.999982
7100.000000,PlacementRelTo+2.5,4963.169058,4811.942906,144.600000,0.962499,0.271220,0.006000,-0.271224,0.962516,0.000000,-0.005775,-0.001627,0.999982
7100.000000,PlacementRelTo-2.5,4963.169058,4811.942906,139.600000,0.962499,0.271220,0.006000,-0.271224,0.962516,0.000000,-0.005775,-0.001627,0.999982
7200.000000,OffsetVertical+2.5,5060.392544,4835.186482,145.099980,0.981105,0.193436,0.004000,-0.193438,0.981113,-0.000000,-0.003924,-0.000774,0.999992
7200.000000,OffsetVertical-2.5,5060.412166,4835.190351,140.100020,0.981105,0.193436,0.004000,-0.193438,0.981113,-0.000000,-0.003924,-0.000774,0.999992
7200.000000,PlacementRelTo+2.5,5060.402355,4835.188417,145.100000,0.981105,0.193436,0.004000,-0.193438,0.981113,-0.000000,-0.003924,-0.000774,0.999992
7200.000000,PlacementRelTo-2.5,5060.402355,4835.188417,140.100000,0.981105,0.193436,0.004000,-0.193438,0.981113,-0.000000,-0.003924,-0.000774,0.999992
7300.000000,OffsetVertical+2.5,5159.177362,4850.588640,145.399995,0.993431,0.114414,0.002000,-0.114414,0.993433,-0.000000,-0.001987,-0.000229,0.999998
7300.000000,OffsetVertical-2.5,5159.187297,4850.589784,140.400005,0.993431,0.114414,0.002000,-0.114414,0.993433,-0.000000,-0.001987,-0.000229,0.999998
7300.000000,PlacementRelTo+2.5,5159.182330,4850.589212,145.400000,0.993431,0.114414,0.002000,-0.114414,0.993433,-0.000000,-0.001987,-0.000229,0.999998
7300.000000,PlacementRelTo-2.5,5159.182330,4850.589212,140.400000,0.993431,0.114414,0.002000,-0.114414,0.993433,-0.000000,-0.001987,-0.000229,0.999998
7400.000000,OffsetVertical+2.5,5258.877126,4858.046779,145.500000,0.999399,0.034658,-0.000000,-0.034658,0.999399,0.000000,0.000000,0.000000,1.000000
7400.000000,OffsetVertical-2.5,5258.877126,4858.046779,140.500000,0.999399,0.034658,-0.000000,-0.034658,0.999399,0.000000,0.000000,0.000000,1.000000
7400.000000,PlacementRelTo+2.5,5258.877126,4858.046779,145.500000,0.999399,0.034658,-0.000000,-0.034658,0.999399,0.000000,0.000000,0.000000,1.000000
7400.000000,PlacementRelTo-2.5,5258.877126,4858.046779,140.500000,0.999399,0.034658,-0.000000,-0.034658,0.999399,0.000000,0.000000,0.000000,1.000000
7500.000000,OffsetVertical+2.5,5358.854034,4857.513190,145.399995,0.998971,-0.045319,-0.002000,0.045320,0.998973,-0.000000,0.001998,-0.000091,0.999998
7500.000000,OffsetVertical-2.5,5358.844044,4857.513643,140.400005,0.998971,-0.045319,-0.002000,0.045320,0.998973,-0.000000,0.001998,-0.000091,0.999998
7500.000000,PlacementRelTo+2.5,5358.849039,4857.513416,145.400000,0.998971,-0.045319,-0.002000,0.045320,0.998973,-0.000000,0.001998,-0.000091,0.999998
7500.000000,PlacementRelTo-2.5,5358.849039,4857.513416,140.400000,0.998971,-0.045319,-0.002000,0.045320,0.998973,-0.000000,0.001998,-0.000091,0.999998
7600.000000,OffsetVertical+2.5,5458.468510,4848.991284,145.099980,0.992148,-0.125006,-0.004000,0.125007,0.992156,0.000000,0.003969,-0.000500,0.999992
7600.000000,OffsetVertical-2.5,5458.448667,4848.993784,140.100020,0.992148,-0.125006,-0.004000,0.125007,0.992156,0.000000,0.003969,-0.000500,0.999992
7600.000000,PlacementRelTo+2.5,5458.458589,4848.992534,145.100000,0.992148,-0.125006,-0.004000,0.125007,0.992156,0.000000,0.003969,-0.000500,0.999992
7600.000000,PlacementRelTo-2.5,5458.458589,4848.992534,140.100000,0.992148,-0.125006,-0.004000,0.125007,0.992156,0.000000,0.003969,-0.000500,0.999992
7700.000000,OffsetVertical+2.5,5557.581241,4835.663102,144.599955,0.990996,-0.133754,-0.006000,0.133757,0.991014,0.000000,0.005946,-0.000803,0.999982
7700.000000,OffsetVertical-2.5,5557.551511,4835.667115,139.600045,0.990996,-0.133754,-0.006000,0.133757,0.991014,0.000000,0.005946,-0.000803,0.999982
7700.000000,PlacementRelTo+2.5,5557.566376,4835.665108,144.600000,0.990996,-0.133754,-0.006000,0.133757,0.991014,0.000000,0.005946,-0.000803,0.999982
7700.000000,PlacementRelTo-2.5,5557.566376,4835.665108,139.600000,0.990996,-0.133754,-0.006000,0.133757,0.991014,0.000000,0.005946,-0.000803,0.999982
7800.000000,OffsetVertical+2.5,5656.687616,4822.286765,143.899920,0.990982,-0.133752,-0.008000,0.133757,0.991014,0.000000,0.007928,-0.001070,0.999968
7800.000000,OffsetVertical-2.5,5656.647976,4822.292115,138.900080,0.990982,-0.133752,-0.008000,0.133757,0.991014,0.000000,0.007928,-0.001070,0.999968
7800.000000,PlacementRelTo+2.5,5656.667796,4822.289440,143.900000,0.990982,-0.133752,-0.008000,0.133757,0.991014,0.000000,0.007928,-0.001070,0.999968
7800.000000,PlacementRelTo-2.5,5656.667796,4822.289440,138.900000,0.990982,-0.133752,-0.008000,0.133757,0.991014,0.000000,0.007928,-0.001070,0.999968
7900.000000,OffsetVertical+2.5,5755.793990,4808.910428,142.999875,0.990965,-0.133750,-0.010000,0.133757,0.991014,0.000000,0.009910,-0.001338,0.999950
7900.000000,OffsetVertical-2.5,5755.744442,4808.917115,138.000125,0.990965,-0.133750,-0.010000,0.133757,0.991014,0.000000,0.009910,-0.001338,0.999950
7900.000000,PlacementRelTo+2.5,5755.769216,4808.913771,143.000000,0.990965,-0.133750,-0.010000,0.133757,0.991014,0.000000,0.009910,-0.001338,0.999950
7900.000000,PlacementRelTo-2.5,5755.769216,4808.913771,138.000000,0.990965,-0.133750,-0.010000,0.133757,0.991014,0.000000,0.009910,-0.001338,0.999950
8000.000000,OffsetVertical+2.5,5854.900365,4795.534090,141.899820,0.990943,-0.133747,-0.011999,0.133757,0.991014,-0.000000,0.011891,-0.001605,0.999928
8000.000000,OffsetVertical-2.5,5854.840908,4795.542115,136.900180,0.990943,-0.133747,-0.011999,0.133757,0.991014,-0.000000,0.011891,-0.001605,0.999928
8000.000000,PlacementRelTo+2.5,5854.870636,4795.538103,141.900000,0.990943,-0.133747,-0.011999,0.133757,0.991014,-0.000000,0.011891,-0.001605,0.999928
8000.000000,PlacementRelTo-2.5,5854.870636,4795.538103,136.900000,0.990943,-0.133747,-0.011999,0.133757,0.991014,-0.000000,0.011891,-0.001605,0.999928
8100.000000,OffsetVertical+2.5,5954.006739,4782.157753,140.599755,0.990917,-0.133744,-0.013999,0.133757,0.991014,0.000000,0.013873,-0.001872,0.999902
8100.000000,OffsetVertical-2.5,5953.937374,4782.167115,135.600245,0.990917,-0.133744,-0.013999,0.133757,0.991014,0.000000,0.013873,-0.001872,0.999902
8100.000000,PlacementRelTo+2.5,5953.972057,4782.162434,140.600000,0.990917,-0.133744,-0.013999,0.133757,0.991014,0.000000,0.013873,-0.001872,0.999902
8100.000000,PlacementRelTo-2.5,5953.972057,4782.162434,135.600000,0.990917,-0.133744,-0.013999,0.133757,0.991014,0.000000,0.013873,-0.001872,0.999902
8200.000000,OffsetVertical+2.5,6053.113112,4768.781416,139.099680,0.990887,-0.133740,-0.015998,0.133757,0.991014,0.000000,0.015854,-0.002140,0.999872
8200.000000,OffsetVertical-2.5,6053.033841,4768.792115,134.100320,0.990887,-0.133740,-0.015998,0.133757,0.991014,0.000000,0.015854,-0.002140,0.999872
